1374 Waters Way,Watertown,44.95269827,-93.8565041,City
1374 White Oak Drive,Chaska,44.80171371,-93.60333394,Unserved-City
1375 82nd Street,Victoria,44.85640271,-93.65385324,Unserved-City
1375 Aretz Court,Victoria,44.85505168,-93.65345618,Unserved-City
1375 Birch Drive,Mayer,44.88102522,-93.89666878,City
1375 Broadview Avenue,Chaska,44.80114944,-93.60047878,Unserved-City
1375 Crest Drive,Chaska,44.80081839,-93.59711588,Unserved-City
1375 Dunsmore Drive,Waconia,44.8518271,-93.81100504,City
1375 Field Creek Circle,Victoria,44.85406454,-93.65295722,Unserved-City
1375 Marigold Circle,Victoria,44.86419116,-93.65057578,Unserved-City
1375 Narcissus Curve,Victoria,44.8508867,-93.65333648,Unserved-City
1375 Peitz Avenue,Waconia,44.83246885,-93.81108036,City
1375 Romeo Court,Chaska,44.82026953,-93.63697199,Unserved-City
1375 Shadywood Lane South,Waconia,44.83315407,-93.77533332,City
1375 White Oak Drive,Chaska,44.80174931,-93.60276752,Unserved-City
1375 Wildflower Lane,Chaska,44.81935472,-93.57086392,Unserved-City
1376 82nd Street,Victoria,44.85686911,-93.65406166,Unserved-City
1376 Balsam Lane,Watertown,44.96434229,-93.83212706,City-LCP
1376 Ithilien,Excelsior,44.89002718,-93.55588966,City
1376 Pinecone Circle,Mayer,44.8822071,-93.89623074,City
1376 Romeo Court,Chaska,44.82104885,-93.6377929,Unserved-City
1376 Shadywood Lane South,Waconia,44.83378557,-93.77544598,City
1376 White Oak Drive,Chaska,44.8017825,-93.60333508,Unserved-City
1377 81st Street,Victoria,44.85742056,-93.65403234,Unserved-City
1377 Field Creek Circle,Victoria,44.8539765,-93.65298649,Unserved-City
1377 Hickory Lane,Waconia,44.83349645,-93.77488808,City
1377 Ithilien,Excelsior,44.88985487,-93.55511781,City
1377 Peitz Avenue,Waconia,44.83241841,-93.81118673,City
1377 White Oak Drive,Chaska,44.80174134,-93.60267009,Unserved-City
1378 Crest Drive,Chaska,44.80111733,-93.5977114,Unserved-City
1378 Dunsmore Drive,Waconia,44.85193276,-93.81169643,City
1378 Romeo Court,Chaska,44.82102779,-93.6378558,Unserved-City
1378 White Oak Drive,Chaska,44.80185061,-93.60333155,Unserved-City
1379 Angel Avenue Southwest,Watertown,44.95266534,-93.85583127,City
1379 Birch Drive,Mayer,44.88091973,-93.89689604,City
1379 Creekside Drive,Waconia,44.8379277,-93.80478644,City
1379 Field Creek Circle,Victoria,44.85388846,-93.65301572,Unserved-City
1379 Landings Lane,Watertown,44.95277647,-93.85837658,City
1379 Pinecone Circle,Mayer,44.88219604,-93.89658532,City
1379 Waters Way,Watertown,44.95270598,-93.85717764,City
1379 White Oak Drive,Chaska,44.80173856,-93.60257643,Unserved-City
1380 80th Street,Victoria,44.85873753,-93.6537036,Unserved-City
1380 Aretz Court,Victoria,44.85554239,-93.65350307,Unserved-City
1380 Cardinal Lane,Chaska,44.80132394,-93.60447582,Unserved-City
1380 Creekside Drive,Waconia,44.83825608,-93.80521947,City
1380 Crystal Lane,Chaska,44.80122245,-93.57921212,Unserved-City
1380 Eugenia Way,Waconia,44.8355897,-93.7637662,City
1380 Field Creek Circle,Victoria,44.85450631,-93.65364769,Unserved-City
1380 Hunter Square,Waconia,44.83536473,-93.78796281,City
1380 Lake Susan Hills Drive,Chanhassen,44.85114117,-93.55633787,City
1380 Marigold Circle,Victoria,44.86460238,-93.65091801,Unserved-City
1380 Oakside Circle,Chanhassen,44.84343646,-93.55448045,City
1380 Parkview Drive,Chaska,44.8018269,-93.59471135,Unserved-City
1380 Pinecone Circle,Mayer,44.88205528,-93.89597046,City
1380 Romeo Court,Chaska,44.82100851,-93.63790839,Unserved-City
1380 Thrush Court,Chanhassen,44.84668874,-93.55650028,City
1380 White Oak Drive,Chaska,44.8019191,-93.60332706,Unserved-City
1380 Wildflower Lane,Chaska,44.81941854,-93.57009872,Unserved-City
1380 Wintergreen Lane,Victoria,44.85045463,-93.65372274,Unserved-City
1381 Crest Drive,Chaska,44.80113503,-93.59695706,Unserved-City
1381 Eugenia Way,Waconia,44.83601222,-93.76324735,City
1381 Field Creek Circle,Victoria,44.85410823,-93.65321327,Unserved-City
1381 Knight Lane,Watertown,44.94927676,-93.85069265,City-LCP
1381 Thrush Court,Chanhassen,44.84636002,-93.55649553,City
1381 White Oak Drive,Chaska,44.80174069,-93.60247755,Unserved-City
1382 Interlaken Parkway North,Waconia,44.83548661,-93.76614223,City
1382 Romeo Court,Chaska,44.82098523,-93.6379665,Unserved-City
1382 White Oak Drive,Chaska,44.80198721,-93.60332352,Unserved-City
1383 Peitz Avenue,Waconia,44.83234585,-93.81132121,City
1383 Pinecone Circle,Mayer,44.88196363,-93.89685215,City
1383 Shadywood Lane South,Waconia,44.83303994,-93.77507583,City
1383 White Oak Drive,Chaska,44.80173503,-93.60237943,Unserved-City
1384 82nd Street,Victoria,44.85675234,-93.65438696,Unserved-City
1384 Ithilien,Excelsior,44.88976884,-93.55597928,City
1384 Mockingbird Drive,Waconia,44.83427048,-93.80570756,City
1384 Pinecone Circle,Mayer,44.88182437,-93.89591972,City
1384 Romeo Court,Chaska,44.82096595,-93.63801908,Unserved-City
1384 Shadywood Lane South,Waconia,44.83332146,-93.77450184,City
1384 White Oak Drive,Chaska,44.8020556,-93.60331577,Unserved-City
1385 81st Street,Victoria,44.85735014,-93.65432486,Unserved-City
1385 82nd Street,Victoria,44.85630071,-93.65408751,Unserved-City
1385 Aretz Court,Victoria,44.85499629,-93.65380268,Unserved-City
1385 Cardinal Lane,Chaska,44.80131722,-93.603856,Unserved-City
1385 Creekside Drive,Waconia,44.83780282,-93.80509666,City
1385 Field Creek Circle,Victoria,44.8539028,-93.6538654,Unserved-City
1385 Hickory Lane,Waconia,44.83370569,-93.7747647,City
1385 Ithilien,Excelsior,44.88951527,-93.55498852,City
1385 Marigold Circle,Victoria,44.86390306,-93.65086692,Unserved-City
1385 Mockingbird Drive,Waconia,44.83437832,-93.8047845,City
1385 Narcissus Curve,Victoria,44.85080937,-93.65368569,Unserved-City
1385 Peitz Avenue,Waconia,44.83229636,-93.81142846,City
1385 White Oak Drive,Chaska,44.80207916,-93.60284512,Unserved-City
1385 Wildflower Lane,Chaska,44.81919805,-93.57068019,Unserved-City
1386 Hunter Square,Waconia,44.83511046,-93.78797959,City
1386 Romeo Court,Chaska,44.82094266,-93.63807719,Unserved-City
1386 White Oak Drive,Chaska,44.8021244,-93.60331222,Unserved-City
1387 Dunsmore Drive,Waconia,44.85164667,-93.81119336,City
1387 Pinecone Circle,Mayer,44.88173354,-93.89672465,City
1387 White Oak Drive,Chaska,44.80207351,-93.6027472,Unserved-City
1388 81st Street,Victoria,44.85778581,-93.65469244,Unserved-City
1388 Angel Avenue Southwest,Watertown,44.95264616,-93.85549482,City
1388 Creekside Drive,Waconia,44.83808973,-93.80540656,City
1388 Dunsmore Drive,Waconia,44.8516637,-93.8117938,City
1388 Eugenia Way,Waconia,44.83551171,-93.76354894,City
1388 Hunter Square,Waconia,44.83492226,-93.7879954,City
1388 Pinecone Circle,Mayer,44.88159213,-93.89588609,City
1388 Romeo Court,Chaska,44.82092338,-93.63812978,Unserved-City
1389 82nd Street,Victoria,44.85617837,-93.65427115,Unserved-City
1389 Eugenia Way,Waconia,44.83595135,-93.7630435,City
1389 White Oak Drive,Chaska,44.80207608,-93.60264875,Unserved-City
1390 82nd Street,Victoria,44.85659394,-93.65461974,Unserved-City
1390 Aretz Court,Victoria,44.85557727,-93.65383352,Unserved-City
1390 Bavarian Shores Drive,Chaska,44.84118002,-93.63546946,Unserved-City
1390 Broadview Avenue,Chaska,44.80141535,-93.60118053,Unserved-City
1390 Field Creek Circle,Victoria,44.85451,-93.65389796,Unserved-City
1390 Interlaken Parkway North,Waconia,44.83531514,-93.76627478,City
1390 Lake Susan Hills Drive,Chanhassen,44.85088648,-93.55625897,City
1390 Landings Lane,Watertown,44.95260671,-93.8576894,City
1390 Marigold Circle,Victoria,44.8643463,-93.65125792,Unserved-City
1390 Meadow Lane,Chaska,44.8024469,-93.60952162,Unserved-City
1390 Romeo Court,Chaska,44.82090127,-93.63818911,Unserved-City
1390 Stieger Lake Lane,Victoria,44.86387044,-93.65330433,Unserved-City
1390 Valleyview Road,Chaska,44.80138503,-93.60002926,Unserved-City
1390 Waters Way,Watertown,44.952617,-93.85682999,City
1390 Wildflower Lane,Chaska,44.819231,-93.56990312,Unserved-City
1390 Wintergreen Lane,Victoria,44.85043253,-93.65409652,Unserved-City
1391 Broadview Avenue,Chaska,44.80141407,-93.60036338,Unserved-City
1391 Creekside Drive,Waconia,44.83770081,-93.80532122,City
1391 Ithilien,Excelsior,44.88946824,-93.55546365,City
1391 Peitz Avenue,Waconia,44.83224292,-93.81155639,City
1391 Pinecone Circle,Mayer,44.88154184,-93.89659853,City
1391 Shadywood Lane South,Waconia,44.83288777,-93.77487735,City
1391 Valleyview Road,Chaska,44.80141671,-93.59940623,Unserved-City
1391 White Oak Drive,Chaska,44.80207327,-93.60255444,Unserved-City
1392 Ithilien,Excelsior,44.88945072,-93.55589419,City
1392 Pinecone Circle,Mayer,44.8814015,-93.89577638,City
1392 Romeo Court,Chaska,44.82085086,-93.63832507,Unserved-City
1392 Shadywood Lane South,Waconia,44.83315027,-93.77430872,City
1392 Valleyview Road,Chaska,44.80183377,-93.59917915,Unserved-City
1393 81st Street,Victoria,44.8572476,-93.65455675,Unserved-City
1393 Crest Drive,Chaska,44.80135241,-93.5969411,Unserved-City
1393 Hickory Lane,Waconia,44.83384644,-93.7745233,City
1393 Peitz Avenue,Waconia,44.83219613,-93.81166601,City
1393 Valleyview Road,Chaska,44.80143185,-93.59891393,Unserved-City
1393 White Oak Drive,Chaska,44.80206487,-93.60245664,Unserved-City
1394 81st Street,Victoria,44.85769455,-93.65494227,Unserved-City
1394 Cardinal Lane,Chaska,44.80156379,-93.60441739,Unserved-City
1394 Cottonwood Court,Waconia,44.83418121,-93.77397076,City
1394 Romeo Court,Chaska,44.82082327,-93.63840419,Unserved-City
1394 Valleyview Road,Chaska,44.80185576,-93.59884018,Unserved-City
1395 82nd Street,Victoria,44.85600938,-93.65454048,Unserved-City
1395 Bavarian Shores Drive,Chaska,44.83980782,-93.63522885,Unserved-City
1395 Cardinal Lane,Chaska,44.80156967,-93.60385247,Unserved-City
1395 Landings Lane,Watertown,44.95258892,-93.85839031,City
1395 Marigold Circle,Victoria,44.86361782,-93.65116371,Unserved-City
1395 Narcissus Curve,Victoria,44.85081838,-93.65407411,Unserved-City
1395 Pinecone Circle,Mayer,44.88134842,-93.89649195,City
1395 Valleyview Road,Chaska,44.80139858,-93.59852641,Unserved-City
1395 White Oak Drive,Chaska,44.80206478,-93.60236092,Unserved-City
1395 Wildflower Lane,Chaska,44.8189343,-93.57046669,Unserved-City
1396 82nd Street,Victoria,44.8564485,-93.65482349,Unserved-City
1396 Creekside Drive,Waconia,44.83801201,-93.805706,City
1396 Eugenia Way,Waconia,44.8354052,-93.76337191,City
1396 Pinecone Circle,Mayer,44.88119538,-93.89570111,City
1396 Romeo Court,Chaska,44.82079188,-93.63850478,Unserved-City
1396 Valleyview Road,Chaska,44.80185681,-93.59841067,Unserved-City
1397 78th Street West,Victoria,44.86299115,-93.65185293,Unserved-City
1397 Creekside Drive,Waconia,44.83759878,-93.80558329,City
1397 Eugenia Way,Waconia,44.83583192,-93.76283642,City
1397 Interlaken Parkway North,Waconia,44.83452764,-93.7656909,City
1397 Valleyview Road,Chaska,44.8013552,-93.59811242,Unserved-City
1398 81st Street,Victoria,44.85758785,-93.65518174,Unserved-City
1398 Interlaken Parkway North,Waconia,44.83509826,-93.76663504,City
1398 Romeo Court,Chaska,44.82075859,-93.63860804,Unserved-City
1398 Stieger Lake Lane,Victoria,44.8649305,-93.65693918,Unserved-City
1398 Valleyview Road,Chaska,44.80186569,-93.59798216,Unserved-City
1399 Dunsmore Drive,Waconia,44.85142177,-93.81127517,City
1399 Valleyview Road,Chaska,44.80143399,-93.59765389,Unserved-City
1400 80th Street,Victoria,44.85804982,-93.65438699,Unserved-City
1400 Bluff Creek Drive,Chanhassen,44.81878738,-93.55593393,City
1400 Chaska Creek Boulevard,Chaska,44.80466864,-93.62969027,Unserved-City
1400 Community Drive,Waconia,44.83570695,-93.81145103,City
1400 Crystal Lane,Chaska,44.80142247,-93.5787965,Unserved-City
1400 Deerfield Road,Waconia,44.83451946,-93.79034308,City
1400 Engler Boulevard,Chaska,44.80599601,-93.63419287,Unserved-City
1400 Field Creek Circle,Victoria,44.85445755,-93.65415649,Unserved-City
1400 Greenleaf Lane,Waconia,44.8328668,-93.81327797,City
1400 Hunter Square,Waconia,44.83468911,-93.78799138,City
1400 Ironwood Court,Carver,44.76765656,-93.63693408,City
1400 Lake Drive West,Chanhassen,44.85457148,-93.55727468,City
1400 Lake Susan Hills Drive,Chanhassen,44.85068717,-93.55624812,City
1400 Marigold Circle,Victoria,44.86408372,-93.65161744,Unserved-City
1400 Mill Lane,Waconia,44.83287707,-93.80072393,City
1400 Naples Avenue,Cologne,44.76319703,-93.78713121,City-LCP
1400 Oakpointe Drive,Waconia,44.82984016,-93.81225887,City
1400 Parkview Drive,Chaska,44.80145396,-93.59403278,Unserved-City
1400 Shadywood Lane South,Waconia,44.83296766,-93.77417997,City
1400 State Street,Chaska,44.79909083,-93.58614158,Unserved-City
1400 Stieger Lake Lane,Victoria,44.86310486,-93.65426827,Unserved-City
1400 Valleyview Road,Chaska,44.80184377,-93.5975809,Unserved-City
1400 Wildflower Lane,Chaska,44.81899639,-93.56973275,Unserved-City
1400 Wintergreen Lane,Victoria,44.85048179,-93.65521977,Unserved-City
1401 78th Street West,Victoria,44.86296051,-93.65243618,Unserved-City
1401 81st Street,Victoria,44.8571574,-93.65478887,Unserved-City
1401 Aretz Court,Victoria,44.85501392,-93.6541201,Unserved-City
1401 Benton Creek Avenue,Cologne,44.78022214,-93.78282478,City
1401 Clover Preserve Lane,Chaska,44.81536918,-93.63676559,Unserved-City
1401 Copper Hills Drive,Carver,44.76790203,-93.6459179,City
1401 Cottonwood Court,Waconia,44.83367238,-93.774113,City
1401 Crest Drive,Chaska,44.80185573,-93.59690008,Unserved-City
1401 Deerfield Road,Waconia,44.83466675,-93.78971099,City
1401 Fairway Court,Chaska,44.82661896,-93.6295048,Unserved-City
1401 Field Creek Circle,Victoria,44.85392012,-93.65413193,Unserved-City
1401 Glendale Drive,Excelsior,44.88380055,-93.62476175,City
1401 Hesse Farm Road,Chaska,44.81707086,-93.55415105,City
1401 Hunter Square,Waconia,44.8342394,-93.78733632,City
1401 Idlewild Lane,Waconia,44.83281104,-93.81341073,City
1401 Ironwood Court,Carver,44.76716906,-93.63693408,City
1401 Knight Lane,Watertown,44.94909192,-93.85045017,City-LCP
1401 Landings Lane,Watertown,44.95212604,-93.85830006,City
1401 Mockingbird Drive,Waconia,44.83312968,-93.80446904,City
1401 Naples Avenue,Cologne,44.76328848,-93.7875488,City-LCP
1401 Oakpointe Drive,Waconia,44.82942511,-93.81206666,City
1401 Oriole Drive,Waconia,44.83401791,-93.80674867,City
1401 Park Road,Chanhassen,44.85761182,-93.55664134,City
1402 Benton Creek Avenue,Cologne,44.78036154,-93.78214203,City
1402 Cottonwood Court,Waconia,44.83408186,-93.77367312,City
1402 Courtland West,Waconia,44.85482411,-93.81078576,City
1402 Ironwood Court,Carver,44.76764513,-93.63662831,City
1402 Naples Avenue,Cologne,44.76311944,-93.78716559,City-LCP
1403 Benton Creek Avenue,Cologne,44.7804347,-93.78281754,City
1403 Copper Hills Drive,Carver,44.76787729,-93.64617133,City
1403 Courtland West,Waconia,44.85438118,-93.81073269,City
1403 Fairway Court,Chaska,44.8266652,-93.6297663,Unserved-City
1403 Honeysuckle Lane,Waconia,44.8543623,-93.8056942,City
1403 Ironwood Court,Carver,44.76705099,-93.63663904,City
1403 Landings Lane,Watertown,44.95201405,-93.85829738,City
1403 Naples Avenue,Cologne,44.76321285,-93.78758119,City-LCP
1403 Oriole Drive,Waconia,44.83392708,-93.80684291,City
1403 Peitz Avenue,Waconia,44.8321494,-93.81178302,City
1403 Ravenwood Drive,Waconia,44.83483895,-93.78476657,City
1403 Valleyview Road,Chaska,44.8014065,-93.59639568,Unserved-City
1404 81st Street,Victoria,44.85742184,-93.65531996,Unserved-City
1404 Beachcomber Boulevard,Waconia,44.85592045,-93.81047865,City
1404 Benton Creek Avenue,Cologne,44.78056046,-93.78213696,City
1404 Eugenia Way,Waconia,44.83529868,-93.76318684,City
1404 Honeysuckle Lane,Waconia,44.85411047,-93.80638889,City
1404 Ironwood Court,Carver,44.76762228,-93.63634936,City
1404 Naples Avenue,Cologne,44.76306191,-93.78719106,City-LCP
1404 Oriole Drive,Waconia,44.83423643,-93.8071478,City
1404 Ravoux Lane,Chaska,44.79829633,-93.58723213,Unserved-City
1404 Valleyview Road,Chaska,44.8020367,-93.59647735,Unserved-City
1405 78th Street West,Victoria,44.86288697,-93.65280436,Unserved-City
1405 Benton Creek Avenue,Cologne,44.78064516,-93.78281702,City
1405 Broadview Avenue,Chaska,44.80181424,-93.60027254,Unserved-City
1405 Clover Preserve Lane,Chaska,44.81537939,-93.63715829,Unserved-City
1405 Copper Hills Drive,Carver,44.76779159,-93.64642752,City
1405 Eugenia Way,Waconia,44.83571853,-93.76266362,City
1405 Fairway Court,Chaska,44.82665453,-93.6300199,Unserved-City
1405 Field Creek Circle,Victoria,44.85391886,-93.65433735,Unserved-City
1405 Hemlock Way,Chanhassen,44.83247598,-93.5667814,City
1405 Honeysuckle Lane,Waconia,44.85460501,-93.80576624,City
1405 Ironwood Court,Carver,44.76702814,-93.63631717,City
1405 Knob Hill Lane,Excelsior,44.88831733,-93.5569312,City
1405 Naples Avenue,Cologne,44.76315967,-93.78760473,City-LCP
1405 Park Road,Chanhassen,44.85774524,-93.55669441,City
1405 Parkview Drive,Chaska,44.80150197,-93.59334796,Unserved-City
1405 Peitz Avenue,Waconia,44.83210417,-93.81189393,City
1405 Ravenwood Circle,Waconia,44.83493129,-93.78365267,City
1405 Valleyview Road,Chaska,44.80161687,-93.59594802,Unserved-City
1405 West Farm Road,Chaska,44.81673468,-93.55663746,City
1405 Wildflower Lane,Chaska,44.81880208,-93.57031023,Unserved-City
1406 Balsam Lane,Watertown,44.96455484,-93.83211633,City-LCP
1406 Benton Creek Avenue,Cologne,44.78077032,-93.78214755,City
1406 Broadview Avenue,Chaska,44.80173536,-93.60108675,Unserved-City
1406 Clover Preserve Lane,Chaska,44.81587448,-93.63753758,Unserved-City
1406 Copper Hills Drive,Carver,44.76834771,-93.64656146,City
1406 Fairway Court,Chaska,44.82720249,-93.63034323,Unserved-City
1406 Greenleaf Lane,Waconia,44.83279004,-93.8132143,City
1406 Ironwood Court,Carver,44.76746994,-93.63608114,City
1406 Naples Avenue,Cologne,44.76300435,-93.78721652,City-LCP
1406 Oriole Drive,Waconia,44.83418653,-93.80729016,City
1406 Ravenwood Circle,Waconia,44.83488686,-93.78408897,City
1406 State Street,Chaska,44.79891181,-93.58659348,Unserved-City
1407 81st Street,Victoria,44.85704307,-93.65502779,Unserved-City
1407 Benton Creek Avenue,Cologne,44.7808381,-93.7828298,City
1407 Copper Hills Drive,Carver,44.76785252,-93.64668501,City
1407 Fairway Court,Chaska,44.82665739,-93.63024686,Unserved-City
1407 Idlewild Lane,Waconia,44.83273428,-93.81334707,City
1407 Ironwood Court,Carver,44.76722238,-93.63608114,City
1407 Naples Avenue,Cologne,44.76310213,-93.78763022,City-LCP
1407 Riverpointe Road,Watertown,44.95182188,-93.85824284,City
1408 Beachcomber Boulevard,Waconia,44.85601893,-93.81062538,City
1408 Benton Creek Avenue,Cologne,44.78098596,-93.78211943,City
1408 Copper Hills Drive,Carver,44.76839333,-93.64676012,City
1408 Fairway Court,Chaska,44.8272016,-93.63059288,Unserved-City
1408 Honeysuckle Lane,Waconia,44.85436454,-93.80650961,City
1408 Hunter Square,Waconia,44.83445889,-93.78800888,City
1408 Mcknight Circle,Victoria,44.85362044,-93.6537579,Unserved-City
1408 Naples Avenue,Cologne,44.76292699,-93.78725187,City-LCP
1408 Oakpointe Drive,Waconia,44.82968686,-93.81254002,City
1408 Valleyview Road,Chaska,44.80230382,-93.59631808,Unserved-City
1409 Clover Preserve Lane,Chaska,44.81529226,-93.63748394,Unserved-City
1409 Copper Hills Drive,Carver,44.76789442,-93.64692641,City
1409 Cottonwood Court,Waconia,44.83358015,-93.77390639,City
1409 Crest Drive,Chaska,44.80214032,-93.5969021,Unserved-City
1409 Deerfield Road,Waconia,44.83449267,-93.78971975,City
1409 Fairway Court,Chaska,44.826656,-93.63049302,Unserved-City
1409 Honeysuckle Lane,Waconia,44.85475656,-93.80609681,City
1409 Hunter Square,Waconia,44.83423735,-93.78699779,City
1409 Mcknight Circle,Victoria,44.85359026,-93.6534169,Unserved-City
1409 Naples Avenue,Cologne,44.76302237,-93.78766554,City-LCP
1409 Riverpointe Road,Watertown,44.95170807,-93.8582422,City
1409 Valleyview Road,Chaska,44.80188731,-93.59583121,Unserved-City
1409 Whitecap Lane,Waconia,44.85554001,-93.81080097,City
1410 80th Street,Victoria,44.85868429,-93.65417242,Unserved-City
1410 Aretz Court,Victoria,44.85546141,-93.65414184,Unserved-City
1410 Bluebird Drive,Waconia,44.83386999,-93.80538598,City
1410 Clover Preserve Lane,Chaska,44.81577174,-93.63784872,Unserved-City
1410 Copper Hills Drive,Carver,44.76840476,-93.64700688,City
1410 Cottonwood Court,Waconia,44.83395296,-93.7734826,City
1410 Fairway Court,Chaska,44.82720076,-93.6308241,Unserved-City
1410 Field Creek Circle,Victoria,44.85437414,-93.65435469,Unserved-City
1410 Hemlock Way,Chanhassen,44.83200657,-93.56679182,City
1410 Independence Avenue,Chaska,44.80198611,-93.61346897,Unserved-City
1410 Knob Hill Lane,Excelsior,44.88817619,-93.55661979,City
1410 Lake Susan Hills Drive,Chanhassen,44.85027278,-93.55581856,City
1410 Marigold Circle,Victoria,44.86383203,-93.65188804,Unserved-City
1410 Parkview Drive,Chaska,44.80178469,-93.59395032,Unserved-City
1410 Ravoux Lane,Chaska,44.79839761,-93.58733453,Unserved-City
1410 Wildflower Lane,Chaska,44.81875552,-93.56954722,Unserved-City
1411 Benton Creek Avenue,Cologne,44.78127807,-93.78282875,City
1411 Cardinal Lane,Chaska,44.80179443,-93.60386907,Unserved-City
1411 Copper Hills Drive,Carver,44.76790965,-93.64718927,City
1411 Fairway Court,Chaska,44.82664703,-93.63070317,Unserved-City
1411 Henry Court,Chanhassen,44.83276876,-93.56110938,City
1411 Heron Drive,Chanhassen,44.8500927,-93.55615047,City
1411 Mallard Court,Chanhassen,44.84910833,-93.55715795,City
1411 Mcknight Circle,Victoria,44.85340269,-93.65324012,Unserved-City
1411 Ravenwood Drive,Waconia,44.83458681,-93.7846593,City
1411 Riverpointe Road,Watertown,44.95155997,-93.85824137,City
1412 Beachcomber Boulevard,Waconia,44.85612503,-93.81080086,City
1412 Copper Hills Drive,Carver,44.76838953,-93.64726437,City
1412 Eugenia Way,Waconia,44.83517315,-93.76298836,City
1412 Fairway Court,Chaska,44.82719993,-93.63105534,Unserved-City
1412 Greenleaf Lane,Waconia,44.83272317,-93.81314485,City
1412 Honeysuckle Lane,Waconia,44.85461188,-93.80645609,City
1412 Mcknight Circle,Victoria,44.85354176,-93.6539982,Unserved-City
1412 State Street,Chaska,44.79918046,-93.58678185,Unserved-City
1412 Valleyview Road,Chaska,44.80263457,-93.59612022,Unserved-City
1413 Benton Creek Avenue,Cologne,44.78151386,-93.78289503,City
1413 Clover Preserve Lane,Chaska,44.81514004,-93.63772533,Unserved-City
1413 Copper Hills Drive,Carver,44.76785633,-93.6474414,City
1413 Courtland West,Waconia,44.85438497,-93.81103923,City
1413 Creekside Drive,Waconia,44.83741984,-93.80590605,City
1413 Fairway Court,Chaska,44.82662986,-93.63099828,Unserved-City
1413 Idlewild Lane,Waconia,44.83266264,-93.81328431,City
1413 Mcknight Circle,Victoria,44.85320092,-93.65337773,Unserved-City
1413 Oriole Drive,Waconia,44.83383801,-93.80701875,City
1413 Riverpointe Road,Watertown,44.9514393,-93.85824068,City
1413 Valleyview Road,Chaska,44.80211715,-93.59567804,Unserved-City
1413 Whitecap Lane,Waconia,44.85548807,-93.8110641,City
1413 Woodlawn Circle,Waconia,44.85388513,-93.81080676,City
1414 81st Street,Victoria,44.85725444,-93.65581064,Unserved-City
1414 Clover Preserve Lane,Chaska,44.81566328,-93.63812767,Unserved-City
1414 Copper Hills Drive,Carver,44.76836287,-93.64752723,City
1414 Courtland West,Waconia,44.85480572,-93.81100645,City
1414 Fairway Court,Chaska,44.8271991,-93.63128656,Unserved-City
1414 Mcknight Circle,Victoria,44.85327628,-93.65411698,Unserved-City
1414 Woodlawn Circle,Waconia,44.85337459,-93.81084967,City
1415 82nd Street,Victoria,44.85592899,-93.65482392,Unserved-City
1415 Aretz Court,Victoria,44.85503143,-93.65447447,Unserved-City
1415 Benton Creek Avenue,Cologne,44.78170529,-93.78282764,City
1415 Copper Hills Drive,Carver,44.76786395,-93.64773108,City
1415 County Road 133,Waverly,44.97833809,-93.9803869,To-Do
1415 Crest Drive,Chaska,44.80239702,-93.59696461,Unserved-City
1415 Fairway Court,Chaska,44.82662089,-93.63123423,Unserved-City
1415 Field Creek Circle,Victoria,44.8539708,-93.65452948,Unserved-City
1415 Hemlock Way,Chanhassen,44.83246288,-93.5664472,City
1415 Knob Hill Lane,Excelsior,44.88864163,-93.55701675,City
1415 Meadow Court,Chaska,44.80198639,-93.60743021,Unserved-City
1415 Oriole Drive,Waconia,44.833812,-93.80717315,City
1415 Parkview Drive,Chaska,44.80179485,-93.59337336,Unserved-City
1415 Peitz Avenue,Waconia,44.83205138,-93.81202113,City
1415 Ravoux Lane,Chaska,44.79874596,-93.58698141,Unserved-City
1415 Wildflower Lane,Chaska,44.81854125,-93.57011416,Unserved-City
1416 Beachcomber Boulevard,Waconia,44.85622411,-93.8109192,City
1416 Copper Hills Drive,Carver,44.76832859,-93.64779008,City
1416 Deerfield Road,Waconia,44.83435165,-93.79035722,City
1416 Fairway Court,Chaska,44.82718406,-93.63151691,Unserved-City
1416 Hunter Square,Waconia,44.83425281,-93.78799486,City
1416 Oakpointe Drive,Waconia,44.8294377,-93.81283169,City
1416 Ravoux Lane,Chaska,44.7985228,-93.58744635,Unserved-City
1416 Riverpointe Road,Watertown,44.95140879,-93.85748115,City
1416 Stieger Lake Lane,Victoria,44.86300179,-93.65637912,Unserved-City
1416 Valleyview Road,Chaska,44.80278815,-93.59574801,Unserved-City
1417 Benton Creek Avenue,Cologne,44.78192526,-93.78289398,City
1417 Clover Preserve Lane,Chaska,44.81508296,-93.63800965,Unserved-City
1417 Copper Hills Drive,Carver,44.76786014,-93.64803148,City
1417 Cottonwood Court,Waconia,44.83345461,-93.77369718,City
1417 Deerfield Road,Waconia,44.8343281,-93.78974198,City
1417 Fairway Court,Chaska,44.82660779,-93.63151665,Unserved-City
1417 Hunter Square,Waconia,44.83424207,-93.78665732,City
1417 Mcknight Circle,Victoria,44.85303664,-93.65342051,Unserved-City
1417 Oakpointe Drive,Waconia,44.82924234,-93.8123041,City
1417 Peitz Avenue,Waconia,44.8320085,-93.81213386,City
1417 Valleyview Road,Chaska,44.80237075,-93.59544466,Unserved-City
1417 Whitecap Lane,Waconia,44.8554544,-93.81130916,City
1418 82nd Street,Victoria,44.85636144,-93.65512387,Unserved-City
1418 Clover Preserve Lane,Chaska,44.81561381,-93.63839052,Unserved-City
1418 Copper Hills Drive,Carver,44.76831717,-93.64805294,City
1418 Cottonwood Court,Waconia,44.83384504,-93.77323791,City
